Genes	Gene Length	Exon Number	Intron Number	Exon Length Geometric Mean	Intron Length Geometric Mean	Length of Largest Exon	Length of Largest Intron	Total Exon Length	Total Intron Length	Length of Shortest Exon	Length of Shortest Intron	Mean Exon Length	Mean Intron Length	Length First Intron	Length of Largest Exon Excluding the Last	Total Exon Length Excluding the Last	Exon Length Geometric Mean Excluding the Last	Length of Shortest Exon Excluding the Last	Mean Exon Length Excluding the Last	percentage_gene_gc_content	TMDomain	SignalPeptide	TAA	TGA	TAG	Length3UTR	Length5UTR	F0	F1	F2	AUGtoExonJunction	UTR5junctions	ExonJunctiontoStop	UTR3junctions	average_cds_exon_length	First_intron_length	LS_TG	LS_ER	LS_CY	Unbiased	CY+	ER+	TG+
ENSG00000159556	5703.0	6	5	259.44975159320785	631.0537969556317	757.0	1761.0	1831.0	3872.0	168.0	284.0	305.1666666666667	774.4	836.0	284.0	1074.0	209.43281742099862	168.0	214.8	59.44	0	0	0	1	0	640	111	2	2	1	58	0	116	0	225.25	837	0.39	0.31	0.3	1	0	0	0
ENSG00000166199	39444.0	10	9	120.09641315095472	2123.3318766667903	357.0	17312.0	1544.0	37900.0	35.0	353.0	154.4	4211.111111111111	1403.0	349.0	1187.0	106.40428750091422	35.0	131.88888888888889	40.8	0	0	0	1	0	264	419	4	2	2	79	1	92	0	97.42857142857143	1404	0.36	0.25	0.39	1	0	0	0
ENSG00000130313	9640.0	5	4	175.64805528662572	1431.4030321497412	345.0	4212.0	1008.0	8632.0	102.0	320.0	201.6	2158.0	4212.0	312.0	663.0	148.3711314273952	102.0	165.75	53.3	0	0	0	0	1	207	24	4	0	0	288	0	137	0	116	4213	0.17	0.21	0.62	0	1	0	0
ENSG00000148296	7413.0	5	4	292.295841050303	632.5493475322248	3573.0	1437.0	4235.0	3178.0	89.0	199.0	847.0	794.5	1437.0	213.0	662.0	156.32197773709564	89.0	165.5	52.81	0	0	0	1	0	3093	56	2	2	0	94	0	479	0	169.66666666666666	1438	0.35	0.25	0.4	1	0	0	0
ENSG00000171863	5661.0	7	6	99.98577835654939	544.5443184776112	151.0	2335.0	732.0	4929.0	65.0	132.0	104.57142857142857	821.5	241.0	151.0	616.0	97.54049133104688	65.0	102.66666666666667	44.62	0	0	1	0	0	38	109	4	0	1	75	1	77	0	107	242	0.3	0.27	0.43	0	1	0	0
ENSG00000159921	44008.0	12	11	221.67804308204882	2401.5347914992303	3160.0	9046.0	5263.0	38745.0	88.0	374.0	438.5833333333333	3522.2727272727275	8923.0	452.0	2103.0	174.1072372191313	88.0	191.1818181818182	43.82	0	0	0	0	1	2924	170	1	7	2	164	1	235	0	195.55555555555554	8924	0.32	0.3	0.38	1	0	0	0
ENSG00000140688	18917.0	13	12	113.71506008303324	486.88757147223663	1458.0	7032.0	2785.0	16132.0	33.0	78.0	214.23076923076923	1344.3333333333333	195.0	318.0	1327.0	91.93686496021886	33.0	110.58333333333333	51.18	1	0	0	1	0	1360	18	3	5	4	300	0	97	0	90.72727272727273	196	0.36	0.47	0.16	0	0	1	0
ENSG00000174827	36384.0	9	8	198.66483271665382	2344.6132232483565	505.0	19293.0	2065.0	34319.0	52.0	636.0	229.44444444444446	4289.875	19293.0	291.0	1560.0	176.7969213345886	52.0	195.0	44.57	0	0	0	1	0	451	54	5	2	0	210	1	53	0	215	19294	NA	NA	NA	NA	NA	NA	NA
ENSG00000050438	90933.0	25	24	159.05078684439212	2025.5337776049419	8338.0	15672.0	11764.0	79169.0	69.0	597.0	470.56	3298.7083333333335	15672.0	252.0	3426.0	134.86178463417383	69.0	142.75	42.72	1	0	1	0	0	8325	157	13	4	7	48	0	12	0	139.04347826086956	15673	NA	NA	NA	NA	NA	NA	NA
ENSG00000156885	630.0	3	2	123.40024289245198	125.92458060283543	137.0	157.0	372.0	258.0	108.0	101.0	124.0	129.0	101.0	137.0	245.0	121.63880959627977	108.0	122.5	72.38	0	0	0	1	0	43	35	1	1	0	73	0	83	0	136	102	NA	NA	NA	NA	NA	NA	NA
ENSG00000176532	3459.0	2	1	776.0070875964988	1807.0	1109.0	1807.0	1652.0	1807.0	543.0	1807.0	826.0	1807.0	1807.0	543.0	543.0	543.0	543.0	543.0	56.37	0	0	0	0	1	574	688	NA	NA	NA	NA	0	NA	0	NA	1808	NA	NA	NA	NA	NA	NA	NA
ENSG00000103657	225331.0	78	77	167.73154858817267	1311.044776917171	956.0	58177.0	15197.0	210134.0	52.0	88.0	194.83333333333334	2729.012987012987	58177.0	956.0	14548.0	164.8098632289119	52.0	188.93506493506493	38.81	0	0	0	1	0	463	148	38	24	14	930	1	185	0	178.6	58178	NA	NA	NA	NA	NA	NA	NA
ENSG00000196323	88241.0	8	7	319.69815222815015	3425.8581392397173	5039.0	52445.0	7399.0	80842.0	75.0	773.0	924.875	11548.857142857143	52445.0	1074.0	2360.0	215.60250740636613	75.0	337.14285714285717	39.22	0	0	0	1	0	5087	599	1	2	2	1018	1	26	1	166	52446	0.36	0.3	0.34	1	0	0	0
ENSG00000130304	35645.0	12	11	181.4792143030123	640.5151586324492	1714.0	15855.0	3514.0	32131.0	70.0	68.0	292.8333333333333	2921.0	15855.0	395.0	1800.0	147.97004506342319	70.0	163.63636363636363	53.88	1	0	0	1	0	1556	17	2	7	2	167	0	157	0	160.6	15856	NA	NA	NA	NA	NA	NA	NA
ENSG00000127920	6876.0	2	1	1121.374157005591	3857.0	2520.0	3857.0	3019.0	3857.0	499.0	3857.0	1509.5	3857.0	3857.0	499.0	499.0	499.0	499.0	499.0	38.37	0	0	1	0	0	2394	403	1	0	0	96	0	125	0	NA	3858	0.31	0.26	0.43	0	1	0	0
ENSG00000176723	7356.0	2	1	519.2821968833517	5451.0	1751.0	5451.0	1905.0	5451.0	154.0	5451.0	952.5	5451.0	5451.0	154.0	154.0	154.0	154.0	154.0	49.83	0	0	0	1	0	369	489	NA	NA	NA	NA	0	NA	0	NA	5452	NA	NA	NA	NA	NA	NA	NA
ENSG00000082515	28339.0	7	6	120.77679291026818	1931.268553796427	2726.0	9555.0	3173.0	25166.0	49.0	78.0	453.2857142857143	4194.333333333333	78.0	118.0	447.0	71.84442944856362	49.0	74.5	38.82	0	0	0	1	0	2514	38	3	2	1	28	0	211	0	75.2	79	0.35	0.26	0.4	1	0	0	0
ENSG00000232948	7355.0	2	1	102.74239631233058	7115.0	182.0	7115.0	240.0	7115.0	58.0	7115.0	120.0	7115.0	7115.0	58.0	58.0	58.0	58.0	58.0	36.36	0	1	0	0	1	20	20	1	1	0	NA	0	NA	0	119	7116	NA	NA	NA	NA	NA	NA	NA
ENSG00000132563	7909.0	8	7	156.2284637353289	369.5338543696791	1283.0	2953.0	2131.0	5778.0	73.0	84.0	266.375	825.4285714285714	1775.0	184.0	848.0	115.64373013624373	73.0	121.14285714285714	58.22	1	0	0	1	0	1214	152	4	1	2	32	0	68	0	109.66666666666667	1776	0.31	0.37	0.32	1	0	0	0
ENSG00000172817	207887.0	6	5	411.8117033864309	8739.72484460449	6079.0	173926.0	7462.0	200425.0	137.0	458.0	1243.6666666666667	40085.0	173926.0	591.0	1383.0	240.36542260704854	137.0	276.6	37.55	1	0	0	0	1	5791	150	1	3	1	122	0	287	0	276.75	173927	NA	NA	NA	NA	NA	NA	NA
ENSG00000160703	15292.0	10	9	275.7710764987587	896.5982862277747	899.0	4418.0	4131.0	11161.0	70.0	354.0	413.1	1240.111111111111	2053.0	822.0	3232.0	241.83840646789267	70.0	359.1111111111111	53.41	0	0	0	1	0	577	626	2	2	4	70	1	321	0	361.2857142857143	2054	0.4	0.36	0.25	1	0	0	0
ENSG00000101624	30099.0	12	11	194.9618821737399	1999.975622387919	879.0	5433.0	2895.0	27204.0	76.0	626.0	241.25	2473.090909090909	1372.0	334.0	2016.0	170.01670804772058	76.0	183.27272727272728	40.84	0	0	0	0	1	740	175	6	3	2	63	0	138	0	176.8	1373	0.47	0.32	0.21	0	0	0	1
ENSG00000168447	78993.0	13	12	141.310178176807	1779.1257682734367	874.0	46154.0	2560.0	76433.0	58.0	88.0	196.92307692307693	6369.416666666667	46154.0	319.0	1686.0	121.40277436739197	58.0	140.5	48.05	1	0	1	0	0	493	144	5	2	4	311	1	380	0	122.1	46155	NA	NA	NA	NA	NA	NA	NA
ENSG00000141232	4132.0	2	1	759.260824749967	1894.0	1941.0	1894.0	2238.0	1894.0	297.0	1894.0	1119.0	1894.0	1894.0	297.0	297.0	297.0	297.0	297.0	50.17	0	0	1	0	0	757	443	NA	NA	NA	NA	0	NA	0	NA	1895	0.37	0.42	0.21	0	0	1	0
ENSG00000145506	30142.0	10	9	127.24256583111115	784.5608861480114	1139.0	22591.0	2182.0	27960.0	36.0	96.0	218.2	3106.6666666666665	96.0	281.0	1043.0	99.73939219888975	36.0	115.88888888888889	61.58	0	0	0	0	1	570	256	3	5	1	25	0	568	0	94.25	97	0.29	0.36	0.35	1	0	0	0
ENSG00000158457	24993.0	8	7	173.18811806145894	1029.1737740209062	1927.0	16596.0	2951.0	22042.0	58.0	212.0	368.875	3148.8571428571427	16596.0	376.0	1024.0	122.75454351280968	58.0	146.28571428571428	48.41	1	0	0	1	0	1825	274	6	1	0	102	0	101	0	107	16597	0.42	0.35	0.23	1	0	0	0
ENSG00000134917	23687.0	9	8	283.07217126100954	1521.557185560395	1206.0	8274.0	3628.0	20059.0	136.0	128.0	403.1111111111111	2507.375	8274.0	1043.0	2422.0	236.16520374566258	136.0	302.75	53.31	0	1	0	1	0	635	323	4	3	1	720	0	570	0	196	8275	NA	NA	NA	NA	NA	NA	NA
ENSG00000170145	128407.0	15	14	194.21474596958592	2222.9365238443575	7360.0	67598.0	9622.0	118785.0	64.0	136.0	641.4666666666667	8484.642857142857	13544.0	285.0	2262.0	149.80467667722024	64.0	161.57142857142858	39.63	0	0	0	0	1	6726	115	8	5	1	135	0	633	0	153.76923076923077	13545	0.37	0.3	0.33	1	0	0	0
ENSG00000204659	2475.0	2	1	338.18929610500686	1607.0	706.0	1607.0	868.0	1607.0	162.0	1607.0	434.0	1607.0	1607.0	162.0	162.0	162.0	162.0	162.0	56.4	0	0	0	1	0	23	116	0	1	0	46	0	682	0	NA	1608	NA	NA	NA	NA	NA	NA	NA
ENSG00000152082	8466.0	3	2	194.6135761870226	1156.971045445823	259.0	7693.0	599.0	7867.0	149.0	174.0	199.66666666666666	3933.5	174.0	191.0	340.0	168.69795493721907	149.0	170.0	57.61	0	0	0	0	1	101	21	0	1	1	170	0	157	0	148	175	0.2	0.31	0.49	0	1	0	0
ENSG00000139629	40155.0	12	11	206.62832322130222	1742.913232537468	3241.0	11615.0	5307.0	34848.0	88.0	349.0	442.25	3168.0	349.0	594.0	2066.0	160.882578035496	88.0	187.8181818181818	49.89	1	0	0	0	1	3127	311	5	2	2	491	2	113	0	157	350	0.44	0.53	0.03	0	0	1	0
ENSG00000122705	21139.0	5	4	151.95496904380101	4235.917939699541	457.0	7423.0	1078.0	20061.0	38.0	1390.0	215.6	5015.25	6277.0	353.0	621.0	115.38904606310498	38.0	155.25	44.48	0	0	0	1	0	285	136	1	2	1	217	0	171	0	88.33333333333333	6278	0.3	0.26	0.44	0	1	0	0
ENSG00000112237	26274.0	12	11	98.17929111688996	1385.4962115297149	1223.0	6601.0	2153.0	24121.0	36.0	160.0	179.41666666666666	2192.818181818182	5547.0	165.0	930.0	78.06160511040854	36.0	84.54545454545455	35.15	0	0	1	0	0	1168	133	4	3	4	32	0	54	0	75.5	5548	0.38	0.31	0.31	1	0	0	0
ENSG00000179021	8007.0	3	2	474.51900340021183	2785.5261621460318	1945.0	3044.0	2414.0	5593.0	227.0	2549.0	804.6666666666666	2796.5	3044.0	242.0	469.0	234.3800332792877	227.0	234.5	37.88	0	0	0	1	0	1330	94	1	1	0	133	0	614	0	241	3045	0.63	0.23	0.14	0	0	0	1
ENSG00000025800	68508.0	14	13	147.9468979512614	1338.5242197953924	5857.0	46453.0	7355.0	61153.0	79.0	314.0	525.3571428571429	4704.076923076923	46453.0	179.0	1498.0	111.48486513186741	79.0	115.23076923076923	44.21	0	0	1	0	0	5669	75	7	3	3	4	0	187	0	117.25	46454	0.34	0.38	0.28	0	0	1	0
ENSG00000163032	116323.0	4	3	347.94120604174975	25350.863456400777	1822.0	57173.0	2428.0	113895.0	167.0	5571.0	607.0	37965.0	51151.0	223.0	606.0	200.3664614532366	167.0	202.0	41.81	0	0	0	1	0	1624	228	2	0	0	162	1	197	0	215	51152	NA	NA	NA	NA	NA	NA	NA
ENSG00000183726	24028.0	7	6	138.29160285947168	2986.13214368354	1702.0	8552.0	2266.0	21762.0	61.0	1188.0	323.7142857142857	3627.0	2017.0	123.0	564.0	91.01266947111381	61.0	94.0	41.71	1	0	0	1	0	1656	136	1	2	2	93	1	45	0	82.75	2018	0.39	0.53	0.08	0	0	1	0
ENSG00000237524	3208.0	7	6	93.29933470586032	285.85428344217473	226.0	1190.0	758.0	2450.0	40.0	86.0	108.28571428571429	408.3333333333333	153.0	174.0	532.0	80.5082212688013	40.0	88.66666666666667	54.58	0	1	1	0	0	228	29	0	5	0	145	0	37	1	78.5	154	NA	NA	NA	NA	NA	NA	NA
ENSG00000204516	12980.0	6	5	274.97231042208296	765.1874000121002	1343.0	7353.0	2416.0	10564.0	119.0	99.0	402.6666666666667	2112.8	7353.0	288.0	1073.0	200.23110902861964	119.0	214.6	49.6	0	1	0	0	1	1215	49	0	5	0	70	0	127	0	237.5	7354	0.41	0.41	0.18	1	0	0	0
ENSG00000103051	42984.0	19	18	128.192174931136	1288.8505345927208	574.0	7314.0	2820.0	40164.0	59.0	214.0	148.42105263157896	2231.3333333333335	3641.0	194.0	2246.0	117.94839907924617	59.0	124.77777777777777	47.23	0	0	0	0	1	439	11	12	3	3	171	0	134	0	120.41176470588235	3642	0.31	0.36	0.33	1	0	0	0
ENSG00000163320	7056.0	4	3	356.6240319815554	799.4880088595746	4050.0	1191.0	4548.0	2508.0	102.0	591.0	1137.0	836.0	591.0	205.0	498.0	158.65817948466537	102.0	166.0	35.99	0	0	0	1	0	3523	521	NA	NA	NA	NA	0	NA	0	NA	592	0.34	0.27	0.39	1	0	0	0
ENSG00000008405	102186.0	13	12	172.0175512681513	1012.722735958328	746.0	70611.0	2987.0	99199.0	72.0	74.0	229.76923076923077	8266.583333333334	70611.0	746.0	2349.0	154.21813065971276	72.0	195.75	37.55	0	0	0	0	1	638	588	5	4	3	158	0	NA	0	144.72727272727272	70612	0.36	0.43	0.21	0	0	1	0
ENSG00000157778	2701.0	2	1	686.8558800796569	1273.0	909.0	1273.0	1428.0	1273.0	519.0	1273.0	714.0	1273.0	1273.0	909.0	909.0	909.0	909.0	909.0	57.73	0	0	0	1	0	366	693	1	0	0	216	0	152	0	NA	1274	0.3	0.23	0.47	0	1	0	0
ENSG00000124253	7012.0	10	9	216.20213075860357	258.2909228362286	2772.0	443.0	4320.0	2692.0	94.0	88.0	432.0	299.1111111111111	168.0	264.0	1548.0	162.83819309250745	94.0	172.0	48.32	0	0	1	0	0	2317	134	1	6	1	224	1	454	0	169	169	NA	NA	NA	NA	NA	NA	NA
ENSG00000132437	106964.0	15	14	110.32546987103804	5079.462729276874	402.0	24077.0	2012.0	104952.0	20.0	927.0	134.13333333333333	7496.571428571428	21171.0	229.0	1610.0	100.59237276721504	20.0	115.0	44.41	0	0	0	0	1	420	149	9	2	1	201	1	200	1	93.63636363636364	21172	NA	NA	NA	NA	NA	NA	NA
ENSG00000167987	31170.0	5	4	163.30896606438438	2672.0935217895594	2283.0	22555.0	2673.0	28497.0	36.0	698.0	534.6	7124.25	22555.0	172.0	390.0	84.45707932187476	36.0	97.5	49.88	0	0	0	0	1	1563	42	2	1	0	93	1	719	0	126.5	22556	0.34	0.24	0.42	1	0	0	0
ENSG00000109684	198374.0	19	18	72.30247816590433	5711.196064604689	4219.0	69809.0	5502.0	192872.0	19.0	213.0	289.57894736842104	10715.111111111111	16756.0	156.0	1283.0	57.681818243836766	19.0	71.27777777777777	41.51	0	0	0	0	1	4072	143	7	5	5	11	1	146	0	69.5625	16757	NA	NA	NA	NA	NA	NA	NA
ENSG00000175105	85406.0	9	8	283.04364681193795	4516.2744410108	3016.0	26751.0	6460.0	78946.0	82.0	596.0	717.7777777777778	9868.25	26751.0	2344.0	3444.0	210.57469019645137	82.0	430.5	35.52	0	0	0	1	0	3008	65	4	2	2	186	0	7	0	455.14285714285717	26752	NA	NA	NA	NA	NA	NA	NA
ENSG00000128567	56358.0	9	8	237.6463745260116	979.1516493980195	4238.0	44826.0	5986.0	50372.0	62.0	224.0	665.1111111111111	6296.5	44826.0	606.0	1748.0	165.77822041700443	62.0	218.5	50.47	1	1	0	0	1	4040	269	4	4	0	100	0	197	0	196	44827	0.34	0.63	0.03	0	0	1	0
ENSG00000170962	256959.0	7	6	264.47947442407576	17969.42636716718	2631.0	163548.0	3838.0	253121.0	63.0	3805.0	548.2857142857143	42186.833333333336	163548.0	344.0	1207.0	180.34488423211587	63.0	201.16666666666666	37.11	0	1	1	0	0	2505	220	3	2	1	124	0	125	0	171.6	163549	NA	NA	NA	NA	NA	NA	NA
ENSG00000221986	14647.0	9	8	136.3410918719099	707.9156688884768	224.0	8589.0	1342.0	13305.0	44.0	107.0	149.11111111111111	1663.125	8589.0	196.0	1118.0	128.1368700204362	44.0	139.75	49.85	0	0	0	1	0	257	20	3	4	0	145	0	10	1	150.5	8590	NA	NA	NA	NA	NA	NA	NA
ENSG00000178163	17547.0	3	2	512.7373003786665	4386.447309611732	6660.0	8265.0	6954.0	10593.0	110.0	2328.0	2318.0	5296.5	2328.0	184.0	294.0	142.2673539502299	110.0	147.0	42.21	0	0	1	0	0	3224	505	NA	NA	NA	NA	0	NA	0	NA	2329	NA	NA	NA	NA	NA	NA	NA
ENSG00000149100	22434.0	11	10	143.21788114013938	1145.876218530581	3986.0	4641.0	5047.0	17387.0	61.0	279.0	458.8181818181818	1738.7	3082.0	144.0	1061.0	102.69356702411099	61.0	106.1	37.78	0	0	0	1	0	3865	57	3	3	4	42	0	120	0	105.88888888888889	3083	0.35	0.32	0.33	1	0	0	0
ENSG00000179833	22293.0	2	1	1242.9682216372228	16744.0	5255.0	16744.0	5549.0	16744.0	294.0	16744.0	2774.5	16744.0	16744.0	294.0	294.0	294.0	294.0	294.0	40.14	0	0	1	0	0	4306	298	NA	NA	NA	NA	0	NA	0	NA	16745	0.4	0.32	0.27	1	0	0	0
ENSG00000155659	18343.0	8	7	136.34876079026725	1501.2238388173907	763.0	6113.0	1807.0	16536.0	22.0	340.0	225.875	2362.285714285714	6113.0	357.0	1044.0	106.61348656048652	22.0	149.14285714285714	40.15	1	1	1	0	0	525	82	0	6	1	55	0	237	0	150.16666666666666	6114	NA	NA	NA	NA	NA	NA	NA
ENSG00000178301	20404.0	3	2	433.832828294092	8532.877591996736	1059.0	12944.0	1835.0	18569.0	117.0	5625.0	611.6666666666666	9284.5	12944.0	659.0	776.0	277.67426960379316	117.0	388.0	42.04	1	0	1	0	0	979	40	0	2	0	619	0	79	0	116	12945	NA	NA	NA	NA	NA	NA	NA
ENSG00000198856	17222.0	4	3	213.9145138299029	4345.0732922203115	574.0	9599.0	1062.0	16160.0	94.0	1792.0	265.5	5386.666666666667	4769.0	198.0	488.0	153.9393700724738	94.0	162.66666666666666	39.57	1	0	0	0	1	555	57	0	1	2	139	0	18	0	145	4770	0.39	0.42	0.2	1	0	0	0
ENSG00000105829	11111.0	4	3	189.3136374343797	2971.5033173610937	1141.0	4903.0	1481.0	9630.0	57.0	1879.0	370.25	3210.0	4903.0	158.0	340.0	104.02729806096548	57.0	113.33333333333333	35.67	1	0	0	1	0	985	139	2	1	0	19	0	155	0	90	4904	0.39	0.3	0.3	0	0	0	1
ENSG00000105085	53286.0	3	2	410.2178101069566	5678.84002239894	2764.0	49462.0	3172.0	50114.0	75.0	652.0	1057.3333333333333	25057.0	49462.0	333.0	408.0	158.0348062927911	75.0	204.0	52.52	0	0	0	1	0	1108	261	2	0	0	72	0	1655	0	74	49463	0.57	0.2	0.23	0	0	0	1
ENSG00000136457	4385.0	4	3	324.99420424005143	520.8590484981632	841.0	2169.0	1705.0	2680.0	146.0	244.0	426.25	893.3333333333334	2169.0	841.0	1151.0	272.0597115158572	146.0	383.6666666666667	57.83	0	1	1	0	0	558	67	1	0	1	774	0	141	1	163	2170	NA	NA	NA	NA	NA	NA	NA
ENSG00000140465	5987.0	7	6	196.7815595837161	256.2404582136645	1233.0	2314.0	2603.0	3384.0	87.0	87.0	371.85714285714283	564.0	2314.0	854.0	1370.0	144.92877404010991	87.0	228.33333333333334	51.21	1	0	0	0	1	947	117	1	2	2	825	1	285	0	106	2315	NA	NA	NA	NA	NA	NA	NA
ENSG00000265491	85228.0	9	8	168.2374049318839	4273.188319621771	8130.0	34805.0	9135.0	76093.0	58.0	937.0	1015.0	9511.625	34805.0	324.0	1005.0	103.60997349709395	58.0	125.625	41.92	0	0	0	1	0	7998	222	4	1	3	102	0	131	0	96.28571428571429	34806	0.33	0.23	0.44	0	1	0	0
ENSG00000269058	17107.0	9	8	133.48700862170892	1035.4104974618645	214.0	5180.0	1263.0	15844.0	93.0	96.0	140.33333333333334	1980.5	186.0	204.0	1049.0	125.83954933107786	93.0	131.125	47.52	0	1	0	0	1	70	38	5	3	0	91	0	143	0	130.42857142857142	187	NA	NA	NA	NA	NA	NA	NA
ENSG00000128789	22699.0	7	6	137.81947293570275	2967.026638302189	302.0	5980.0	1070.0	21629.0	59.0	819.0	152.85714285714286	3604.8333333333335	3385.0	174.0	768.0	120.92827513190782	59.0	128.0	42.01	0	0	0	1	0	209	66	3	1	2	57	0	92	0	128	3386	0.41	0.23	0.36	1	0	0	0
ENSG00000162300	4177.0	8	7	147.4795826502717	297.78320720477035	471.0	1188.0	1382.0	2795.0	73.0	111.0	172.75	399.2857142857143	312.0	194.0	911.0	124.93686760487856	73.0	130.14285714285714	56.22	1	0	0	1	0	284	165	2	3	1	102	1	186	0	127.8	313	0.34	0.26	0.41	0	1	0	0
ENSG00000115902	34467.0	8	7	224.07437208756326	2643.5482634106083	2954.0	11277.0	4563.0	29904.0	43.0	279.0	570.375	4272.0	11277.0	772.0	1609.0	155.02065708495329	43.0	229.85714285714286	45.52	1	0	0	1	0	2719	245	2	0	5	527	0	234	0	138.5	11278	0.45	0.5	0.06	0	0	1	0
ENSG00000175575	54116.0	12	11	129.40481597869413	3587.4760700813913	3830.0	8978.0	4954.0	49162.0	41.0	1025.0	412.8333333333333	4469.272727272727	1710.0	195.0	1124.0	95.10439581744264	41.0	102.18181818181819	42.99	0	0	0	1	0	3752	23	5	4	2	47	0	77	0	104.4	1711	0.29	0.27	0.44	0	1	0	0
ENSG00000127526	22579.0	6	5	289.10121442407865	1870.9175057379261	4073.0	11134.0	5126.0	17453.0	71.0	361.0	854.3333333333334	3490.6	361.0	472.0	1053.0	170.32445861839417	71.0	210.6	50.17	1	0	0	0	1	3842	51	4	1	0	421	0	230	0	144.25	362	0.45	0.41	0.14	0	0	1	0
ENSG00000256713	10270.0	9	8	143.61520198823536	810.8049735120985	313.0	2273.0	1382.0	8888.0	99.0	102.0	153.55555555555554	1111.0	486.0	200.0	1069.0	130.28890162231528	99.0	133.625	52.09	0	1	1	0	0	163	52	4	1	3	56	0	149	0	136.28571428571428	487	NA	NA	NA	NA	NA	NA	NA
ENSG00000103037	8326.0	8	7	224.8852441349552	203.61928869682214	5119.0	1122.0	6256.0	2070.0	48.0	104.0	782.0	295.7142857142857	226.0	307.0	1137.0	143.90364450954638	48.0	162.42857142857142	46.58	0	0	0	0	1	4813	21	3	2	2	27	0	305	0	180.5	227	0.38	0.32	0.3	1	0	0	0
ENSG00000074201	23265.0	7	6	194.4047794742978	2674.455806236032	2166.0	7690.0	2982.0	20283.0	90.0	646.0	426.0	3380.5	7690.0	205.0	816.0	130.08134503681646	90.0	136.0	41.76	0	0	0	1	0	2188	80	0	4	1	125	0	67	1	129.25	7691	0.28	0.31	0.41	1	0	0	0
ENSG00000092758	24110.0	32	31	59.91830974587222	486.15440814345425	618.0	2856.0	2497.0	21613.0	24.0	84.0	78.03125	697.1935483870968	424.0	183.0	1879.0	55.57357022908695	24.0	60.61290322580645	61.84	0	1	1	0	0	427	15	28	3	0	78	0	190	0	58.53333333333333	425	NA	NA	NA	NA	NA	NA	NA
ENSG00000186141	20203.0	15	14	132.98718359401323	665.4775378894315	2064.0	4422.0	3777.0	16426.0	50.0	110.0	251.8	1173.2857142857142	1387.0	256.0	1713.0	109.33155114993272	50.0	122.35714285714286	42.76	0	0	0	1	0	1982	190	7	3	3	147	1	81	0	113.66666666666667	1388	0.42	0.27	0.31	1	0	0	0
ENSG00000137713	28513.0	15	14	153.61312389521748	989.3280998225513	3736.0	4423.0	5553.0	22960.0	61.0	200.0	370.2	1640.0	863.0	233.0	1817.0	122.30095647092959	61.0	129.78571428571428	44.53	0	0	1	0	0	3719	28	8	4	2	114	0	16	0	127.84615384615384	864	0.35	0.38	0.27	0	0	1	0
ENSG00000127022	32675.0	15	14	153.75315188424503	1339.7296239858867	3051.0	6576.0	4915.0	27760.0	59.0	405.0	327.6666666666667	1982.857142857143	6576.0	216.0	1864.0	124.2044095361622	59.0	133.14285714285714	45.64	1	1	0	1	0	2997	139	6	3	4	171	1	53	0	128.5	6577	0.37	0.56	0.07	0	0	1	0
ENSG00000117281	19790.0	6	5	179.96622812953808	3432.177393877965	803.0	5241.0	1580.0	18210.0	61.0	2343.0	263.3333333333333	3642.0	5241.0	327.0	777.0	133.44002305064723	61.0	155.4	42.04	0	1	1	0	0	795	239	0	3	0	73	2	7	0	231.5	5242	NA	NA	NA	NA	NA	NA	NA
ENSG00000204348	2324.0	7	6	194.9680641790713	132.52676893086291	362.0	247.0	1469.0	855.0	95.0	84.0	209.85714285714286	142.5	247.0	362.0	1259.0	192.56950340455927	95.0	209.83333333333334	58.73	0	0	0	0	1	62	216	1	1	3	356	1	147	0	170.75	248	0.34	0.29	0.37	1	0	0	0
ENSG00000179965	11809.0	3	2	254.38143035216842	1885.9480374602051	1860.0	9360.0	2069.0	9740.0	59.0	380.0	689.6666666666666	4870.0	380.0	150.0	209.0	94.07443861113389	59.0	104.5	51.75	0	0	0	1	0	1047	68	1	0	0	141	1	812	0	NA	381	0.25	0.28	0.47	0	1	0	0
ENSG00000067066	129406.0	29	28	97.1003570932239	1932.4269035644145	2771.0	28100.0	5414.0	123992.0	39.0	304.0	186.68965517241378	4428.285714285715	1262.0	169.0	2643.0	86.14730485532567	39.0	94.39285714285714	39.21	0	0	0	0	1	2660	96	7	18	3	32	0	110	0	92.14814814814815	1263	NA	NA	NA	NA	NA	NA	NA
ENSG00000179958	6416.0	3	2	248.8122808959198	1794.5406097383252	919.0	4523.0	1181.0	5235.0	111.0	712.0	393.6666666666667	2617.5	712.0	151.0	262.0	129.46428078817723	111.0	131.0	53.2	0	0	0	0	1	618	50	0	0	2	101	0	300	0	110	713	0.3	0.22	0.49	0	1	0	0
ENSG00000101190	20818.0	6	5	311.1537861564771	1953.5677676480038	1093.0	11918.0	2625.0	18193.0	142.0	598.0	437.5	3638.6	715.0	799.0	1532.0	242.01711272960804	142.0	306.4	48.85	0	0	0	1	0	970	152	2	1	2	647	0	122	0	182.25	716	0.24	0.31	0.46	0	1	0	0
ENSG00000084652	18611.0	11	10	178.17748617119796	992.7747658647378	3384.0	3337.0	4865.0	13746.0	75.0	226.0	442.27272727272725	1374.6	537.0	336.0	1481.0	132.73794038475472	75.0	148.1	50.29	0	0	0	0	1	3090	134	7	2	0	169	1	293	0	146.25	538	0.37	0.33	0.3	1	0	0	0
