ensembl_gene_id	ensembl_transcript_id	percentage_gene_gc_content	TMDomain	SignalPeptide	TAA	TGA	TAG	Length3UTR	Length5UTR	F0	F1	F2	AUGtoExonJunction	UTR5junctions	ExonJunctiontoStop	UTR3junctions	average_cds_exon_length	First_intron_length	LS_TG	LS_ER	LS_CY	Unbiased	CY+	ER+	TG+
ENSG00000074621	ENST00000261892	44.73	1	0	0	1	0	2181	281	5	2	1	1890	1	249	0	164.71428571428572	1863	NA	NA	NA	NA	NA	NA	NA
ENSG00000168813	ENST00000355898	39.82	0	0	0	0	1	4584	270	1	1	2	2127	2	366	0	121.66666666666667	1462	0.46	0.26	0.28	0	0	0	1
ENSG00000124449	ENST00000244314	58.44	0	0	1	0	0	71	133	NA	NA	NA	NA	0	NA	0	NA	2351	NA	NA	NA	NA	NA	NA	NA
ENSG00000186280	ENST00000335080	36.25	0	0	1	0	0	575	804	NA	NA	NA	NA	0	NA	0	NA	1586	NA	NA	NA	NA	NA	NA	NA
ENSG00000182676	ENST00000330261	61.19	0	0	0	1	0	237	97	0	1	1	190	0	123	0	150	111	NA	NA	NA	NA	NA	NA	NA
ENSG00000147853	ENST00000381809	41.46	0	0	0	1	0	3420	115	1	2	1	151	0	120	0	136.33333333333334	18312	0.33	0.28	0.39	1	0	0	0
ENSG00000235268	ENST00000450979	50.58	0	0	0	1	0	518	300	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000113013	ENST00000297185	42.45	0	0	1	0	0	2281	83	11	2	3	81	0	77	0	124.4	1112	0.31	0.39	0.3	0	0	1	0
ENSG00000175879	ENST00000313173	52.17	0	0	1	0	0	1083	662	0	1	0	577	0	295	0	NA	374	0.32	0.32	0.35	1	0	0	0
ENSG00000142453	ENST00000327064	54.29	0	0	0	0	1	1318	150	4	6	5	220	0	142	0	103.57142857142857	33029	0.26	0.28	0.47	0	1	0	0
ENSG00000232119	ENST00000371317	39.17	0	0	0	1	0	8895	136	1	1	3	11	0	81	0	112.25	1160	0.32	0.31	0.36	1	0	0	0
ENSG00000196407	ENST00000368817	52.42	0	0	1	0	0	270	147	1	2	2	123	0	43	0	143.25	984	NA	NA	NA	NA	NA	NA	NA
ENSG00000105514	ENST00000222120	51.11	0	0	0	0	1	3330	250	1	1	1	228	1	187	0	121	2009	0.32	0.28	0.4	1	0	0	0
ENSG00000118508	ENST00000367495	38.94	0	0	0	1	0	348	39	1	1	0	250	0	149	0	277	5343	0.33	0.26	0.41	1	0	0	0
ENSG00000171155	ENST00000304661	39.69	1	0	0	1	0	536	143	NA	NA	NA	NA	0	NA	0	NA	2746	NA	NA	NA	NA	NA	NA	NA
ENSG00000170166	ENST00000306324	61.36	0	0	0	0	1	284	84	0	1	0	433	0	334	0	NA	542	NA	NA	NA	NA	NA	NA	NA
ENSG00000128645	ENST00000331462	56.07	0	0	0	1	0	765	134	0	1	0	652	0	334	0	NA	355	NA	NA	NA	NA	NA	NA	NA
ENSG00000036257	ENST00000264414	37.23	0	0	1	0	0	4095	354	11	2	2	66	0	131	0	149.64285714285714	27088	0.43	0.34	0.23	0	0	0	1
ENSG00000163291	ENST00000512733	35.92	1	0	0	1	0	8661	214	3	1	1	185	0	142	0	151	3757	NA	NA	NA	NA	NA	NA	NA
ENSG00000166484	ENST00000395604	59.22	0	0	0	1	0	313	138	1	2	2	232	1	153	0	515.25	266	0.31	0.23	0.46	0	1	0	0
ENSG00000131269	ENST00000373394	36	1	0	1	0	0	2322	11	10	3	2	168	0	215	0	132.92857142857142	41274	0.33	0.37	0.3	1	0	0	0
ENSG00000226929	ENST00000457020	49.5	0	0	0	0	1	172	255	0	1	0	742	0	124	1	NA	888	NA	NA	NA	NA	NA	NA	NA
ENSG00000105771	ENST00000270066	50.21	0	0	0	1	0	3613	315	5	4	3	150	1	78	0	120.27272727272727	3907	0.34	0.3	0.36	1	0	0	0
ENSG00000160917	ENST00000292476	53.24	0	0	0	1	0	873	140	2	4	1	103	0	68	0	105.33333333333333	5604	0.36	0.22	0.42	1	0	0	0
ENSG00000119661	ENST00000553645	40.53	0	0	1	0	0	7790	54	3	3	1	3	0	40	0	87.16666666666667	9805	NA	NA	NA	NA	NA	NA	NA
ENSG00000159445	ENST00000368814	42.26	0	0	1	0	0	4022	53	1	2	2	99	0	40	0	144.75	14166	0.32	0.28	0.4	1	0	0	0
ENSG00000183196	ENST00000332272	49.97	0	1	0	0	1	6589	593	NA	NA	NA	NA	0	NA	0	NA	13049	NA	NA	NA	NA	NA	NA	NA
ENSG00000117594	ENST00000367027	40.88	1	0	0	0	1	408	97	1	4	0	88	0	217	0	142.25	781	NA	NA	NA	NA	NA	NA	NA
ENSG00000123689	ENST00000367029	57.61	1	0	0	0	1	394	170	NA	NA	NA	NA	0	NA	0	NA	104	NA	NA	NA	NA	NA	NA	NA
ENSG00000038382	ENST00000344204	43.38	0	0	0	1	0	1782	384	36	9	11	157	0	542	0	155.25454545454545	126943	0.35	0.46	0.19	0	0	1	0
ENSG00000170515	ENST00000303305	46.13	0	0	0	1	0	1022	179	5	4	3	88	0	65	0	92.72727272727273	1763	0.27	0.28	0.45	0	1	0	0
ENSG00000088726	ENST00000314124	48.61	1	0	0	1	0	1246	77	0	10	0	73	1	19	0	66.66666666666667	9351	NA	NA	NA	NA	NA	NA	NA
ENSG00000103274	ENST00000283027	50.62	0	0	0	1	0	246	22	5	5	0	19	0	58	0	97.33333333333333	79	0.37	0.22	0.41	1	0	0	0
ENSG00000086758	ENST00000262854	41.2	0	0	1	0	0	1213	393	36	29	15	45	3	102	0	163.26582278481013	220	0.28	0.46	0.26	0	0	1	0
ENSG00000105672	ENST00000402764	64.89	0	0	1	0	0	19	439	1	4	0	70	1	200	0	188.5	278	NA	NA	NA	NA	NA	NA	NA
ENSG00000115084	ENST00000245680	36.65	1	0	0	0	1	8509	233	5	5	4	40	0	75	1	111	826	0.42	0.53	0.04	0	0	1	0
ENSG00000144959	ENST00000475381	41.72	1	0	1	0	0	3226	83	2	1	1	138	0	617	0	156	62733	0.47	0.5	0.03	0	0	1	0
ENSG00000143398	ENST00000368888	45.21	0	0	1	0	0	1666	445	8	3	4	85	0	2	0	113.35714285714286	25164	0.33	0.33	0.33	1	0	0	0
ENSG00000005844	ENST00000356798	50.45	1	1	0	1	0	1520	96	18	6	6	61	0	173	0	112.03448275862068	1298	NA	NA	NA	NA	NA	NA	NA
ENSG00000159111	ENST00000351111	49.19	0	0	0	0	1	933	30	2	2	0	52	0	253	0	159	2790	NA	NA	NA	NA	NA	NA	NA
ENSG00000123416	ENST00000336023	53.12	0	0	1	0	0	176	95	2	1	0	3	0	980	0	185	1576	0.23	0.29	0.48	0	1	0	0
ENSG00000178904	ENST00000392250	40.45	1	0	0	0	1	3650	177	10	2	5	103	1	161	0	116.875	2308	0.46	0.47	0.07	0	0	1	0
ENSG00000126267	ENST00000649813	48.83	0	0	0	1	0	135	92	1	1	0	106	1	53	0	100	2830	0.27	0.34	0.39	1	0	0	0
ENSG00000183844	ENST00000357985	44.37	1	0	0	1	0	530	79	1	4	2	19	0	89	0	98.83333333333333	6025	NA	NA	NA	NA	NA	NA	NA
ENSG00000104783	ENST00000648319	55.16	1	0	0	0	1	560	112	5	0	2	159	0	164	1	159	4067	NA	NA	NA	NA	NA	NA	NA
ENSG00000128709	ENST00000249499	60.16	0	0	0	1	0	762	50	0	1	0	817	0	241	0	NA	349	0.29	0.58	0.12	0	0	1	0
ENSG00000130349	ENST00000311381	47.09	0	0	1	0	0	350	85	1	0	1	470	1	179	0	72	11478	NA	NA	NA	NA	NA	NA	NA
ENSG00000241399	ENST00000259053	38.73	1	1	1	0	0	3223	10	0	5	0	67	0	202	0	106.25	14663	0.31	0.52	0.17	0	0	1	0
ENSG00000203685	ENST00000366788	49.68	1	0	0	1	0	7190	141	0	3	0	202	0	34	0	93.5	47696	NA	NA	NA	NA	NA	NA	NA
ENSG00000176834	ENST00000359236	47.55	1	1	0	1	0	3046	340	0	7	1	79	0	55	0	211.57142857142858	7779	NA	NA	NA	NA	NA	NA	NA
ENSG00000101596	ENST00000320876	36.81	0	0	0	1	0	2465	350	22	15	10	186	0	24	0	125.23913043478261	9896	0.29	0.36	0.35	1	0	0	0
ENSG00000149300	ENST00000278601	44.3	0	0	0	1	0	672	60	1	1	1	32	0	239	0	49	5322	NA	NA	NA	NA	NA	NA	NA
ENSG00000044524	ENST00000336596	34.59	1	1	1	0	0	2632	128	5	8	3	88	0	105	0	182.86666666666667	19373	NA	NA	NA	NA	NA	NA	NA
ENSG00000130309	ENST00000252599	52.81	0	1	0	1	0	1713	65	4	2	5	260	0	267	0	133.1	3338	0.47	0.49	0.05	0	0	1	0
ENSG00000166676	ENST00000299866	48.06	1	0	0	0	1	2427	301	6	0	1	9	0	NA	0	104.5	303	NA	NA	NA	NA	NA	NA	NA
ENSG00000002587	ENST00000002596	43.92	0	1	0	1	0	5932	304	NA	NA	NA	NA	0	NA	0	NA	28586	NA	NA	NA	NA	NA	NA	NA
ENSG00000167552	ENST00000301071	48.23	0	0	1	0	0	215	101	2	1	0	3	0	980	0	185	2144	0.25	0.43	0.32	0	0	1	0
ENSG00000027697	ENST00000367739	38.8	1	1	0	1	0	546	58	2	3	1	85	0	608	0	154.2	12166	0.46	0.52	0.02	0	0	1	0
ENSG00000239264	ENST00000379757	46.99	0	1	0	0	1	1627	12	5	1	3	263	0	122	0	113.125	5791	0.38	0.53	0.09	0	0	1	0
ENSG00000011590	ENST00000392197	52.47	0	0	0	1	0	286	287	0	3	1	881	2	274	0	101.66666666666667	8294	NA	NA	NA	NA	NA	NA	NA
ENSG00000164363	ENST00000324642	58.28	1	0	0	1	0	111	97	4	4	3	160	0	230	0	148.6	6582	NA	NA	NA	NA	NA	NA	NA
ENSG00000115350	ENST00000483063	38.69	0	0	0	1	0	706	37	1	2	0	213	0	13	0	62.5	449	0.32	0.23	0.45	0	1	0	0
ENSG00000105185	ENST00000590247	45.21	0	0	0	1	0	153	72	3	1	1	66	0	47	0	65	868	0.28	0.34	0.38	1	0	0	0
ENSG00000183401	ENST00000458408	54.91	0	0	0	1	0	67	88	3	5	2	21	0	4	0	95.44444444444444	3027	NA	NA	NA	NA	NA	NA	NA
ENSG00000064490	ENST00000303088	54.66	0	0	0	1	0	147	446	2	5	0	187	2	70	0	86.5	406	0.21	0.23	0.56	0	1	0	0
ENSG00000197747	ENST00000368811	44.94	1	0	0	0	1	248	129	1	0	0	132	1	161	0	NA	7501	0.22	0.27	0.51	0	1	0	0
ENSG00000140986	ENST00000268661	55.32	0	0	0	0	1	863	58	6	2	1	3	0	56	0	144.5	481	NA	NA	NA	NA	NA	NA	NA
ENSG00000188428	ENST00000397457	39.98	0	0	1	0	0	2082	13	2	2	0	112	0	179	0	89.66666666666667	1649	0.38	0.24	0.38	1	0	0	0
ENSG00000109846	ENST00000650687	46.12	0	0	0	0	1	200	46	2	0	0	201	0	203	0	122	1075	NA	NA	NA	NA	NA	NA	NA
ENSG00000205084	ENST00000258173	45.26	1	0	0	0	1	3253	43	3	2	1	139	0	180	0	125.2	98	NA	NA	NA	NA	NA	NA	NA
ENSG00000076604	ENST00000262395	59.58	0	0	0	1	0	1379	102	5	0	1	143	0	632	0	126.4	2958	0.4	0.27	0.33	1	0	0	0
ENSG00000170426	ENST00000293502	47.72	0	0	1	0	0	700	147	0	2	1	301	0	217	0	210.5	3477	NA	NA	NA	NA	NA	NA	NA
ENSG00000139233	ENST00000266604	39.71	0	0	0	0	1	7285	53	0	1	0	211	1	178	0	NA	1592	0.4	0.3	0.3	1	0	0	0
ENSG00000197498	ENST00000441448	42.58	0	0	0	1	0	2681	69	4	2	3	23	0	179	0	88.75	2877	0.47	0.28	0.25	0	0	0	1
ENSG00000163191	ENST00000271638	45.08	0	0	0	1	0	156	89	2	0	0	3	0	161	0	152	3113	0.23	0.29	0.48	0	1	0	0
ENSG00000186326	ENST00000334176	61.07	1	0	0	1	0	1329	416	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000167553	ENST00000301072	45.2	0	0	1	0	0	1373	100	2	1	0	3	0	974	0	185	4281	0.26	0.32	0.41	1	0	0	0
ENSG00000065361	ENST00000267101	50.12	1	1	1	0	0	1450	136	11	11	5	82	0	526	0	130.53846153846155	3369	0.43	0.54	0.02	0	0	1	0
ENSG00000153162	ENST00000283147	43.48	0	1	1	0	0	1385	857	2	3	1	664	0	149	0	144.6	117521	0.36	0.56	0.07	0	0	1	0
ENSG00000034713	ENST00000037243	47.12	0	0	0	1	0	512	108	1	1	1	34	0	90	0	113.5	332	NA	NA	NA	NA	NA	NA	NA
ENSG00000165410	ENST00000298159	39.1	0	0	1	0	0	3752	53	1	1	1	3	0	112	0	191.5	977	0.31	0.28	0.41	1	0	0	0
ENSG00000159871	ENST00000377950	44.7	0	1	0	0	1	1664	67	0	4	0	64	0	238	0	150	2483	NA	NA	NA	NA	NA	NA	NA
ENSG00000130429	ENST00000646101	55.99	0	0	0	1	0	327	65	2	2	4	64	1	38	0	144.14285714285714	10921	0.28	0.28	0.44	0	1	0	0
ENSG00000153898	ENST00000370608	40.38	1	0	1	0	0	1102	241	8	2	3	77	0	36	0	131.25	31088	0.36	0.59	0.05	0	0	1	0
ENSG00000189091	ENST00000302516	43.72	0	0	0	1	0	5855	183	17	4	3	70	1	140	0	148.69565217391303	2659	0.35	0.33	0.31	1	0	0	0
ENSG00000189298	ENST00000252211	45	0	0	0	1	0	2887	183	2	2	0	402	1	859	0	117.33333333333333	9458	0.43	0.3	0.28	0	0	0	1
ENSG00000105518	ENST00000354882	54.21	1	0	0	0	1	37	649	1	1	0	100	0	305	0	163	105	0.41	0.52	0.07	0	0	1	0
ENSG00000100526	ENST00000335183	40.35	0	0	1	0	0	140	62	2	3	2	9	0	86	0	89.5	2817	0.37	0.33	0.3	1	0	0	0
ENSG00000170276	ENST00000304298	61.03	0	0	0	1	0	198	96	0	1	0	94	0	454	0	NA	518	NA	NA	NA	NA	NA	NA	NA
ENSG00000118492	ENST00000397944	35.78	0	0	1	0	0	245	69	14	11	10	74	0	185	0	138.52941176470588	36261	NA	NA	NA	NA	NA	NA	NA
ENSG00000124802	ENST00000379715	39.63	0	0	0	0	1	495	27	3	0	0	87	0	140	0	147.5	4968	0.4	0.35	0.25	1	0	0	0
ENSG00000196954	ENST00000444739	37.67	0	0	0	1	0	113	49	3	4	0	7	0	98	1	170.33333333333334	13518	NA	NA	NA	NA	NA	NA	NA
ENSG00000178645	ENST00000374111	43.9	0	0	0	1	0	2930	47	0	2	0	97	0	64	0	119	13980	NA	NA	NA	NA	NA	NA	NA
ENSG00000169302	ENST00000397936	38.55	0	0	1	0	0	3872	270	5	3	3	52	1	93	0	103.5	4340	NA	NA	NA	NA	NA	NA	NA
ENSG00000088882	ENST00000380605	59.72	0	1	0	1	0	116	55	6	6	1	172	0	241	0	148.25	1508	NA	NA	NA	NA	NA	NA	NA
ENSG00000149218	ENST00000278505	42.67	1	1	1	0	0	3066	82	1	0	0	300	0	1202	0	NA	38150	0.45	0.53	0.02	0	0	1	0
ENSG00000167637	ENST00000618787	38.84	0	0	0	1	0	3376	268	1	1	1	NA	0	1702	0	111.33333333333333	758	NA	NA	NA	NA	NA	NA	NA
ENSG00000196072	ENST00000370372	47.31	0	0	0	1	0	2169	21	0	4	0	55	0	31	0	113	392	0.48	0.25	0.27	0	0	0	1
ENSG00000152086	ENST00000312988	51.65	0	0	0	1	0	86	79	3	1	0	3	0	296	0	350	1987	NA	NA	NA	NA	NA	NA	NA
ENSG00000012211	ENST00000599218	55.64	0	0	0	1	0	871	76	5	2	1	42	0	592	0	172.28571428571428	1546	0.32	0.31	0.38	1	0	0	0
ENSG00000176222	ENST00000587539	36.81	0	0	1	0	0	190	20	1	1	0	NA	0	1522	0	67	3820	NA	NA	NA	NA	NA	NA	NA
ENSG00000171105	ENST00000302850	47.51	1	1	1	0	0	4791	523	3	10	8	100	0	354	0	183.7	25896	0.41	0.56	0.03	0	0	1	0
ENSG00000106246	ENST00000292478	53.4	0	0	0	1	0	3228	133	6	0	0	453	1	182	0	292.4	3424	0.44	0.31	0.26	0	0	0	1
ENSG00000102007	ENST00000376327	54.07	1	0	0	0	1	541	103	3	1	0	96	0	22	0	112.33333333333333	1033	0.48	0.38	0.15	0	0	0	1
ENSG00000196470	ENST00000394725	45.2	0	0	0	1	0	1049	212	NA	NA	NA	NA	0	NA	0	NA	22774	0.58	0.23	0.18	0	0	0	1
ENSG00000135776	ENST00000344517	43.63	1	0	1	0	0	1597	55	5	6	1	517	0	231	0	132.45454545454547	8702	0.42	0.44	0.14	0	0	1	0
ENSG00000168830	ENST00000305344	38.43	1	0	0	0	1	247	481	NA	NA	NA	NA	0	NA	0	NA	77327	NA	NA	NA	NA	NA	NA	NA
ENSG00000124459	ENST00000269973	41.37	0	0	1	0	0	763	1114	1	2	0	15	6	1813	0	109	230	0.55	0.25	0.2	0	0	0	1
ENSG00000214194	ENST00000397764	36.68	1	1	0	1	0	681	150	NA	NA	NA	NA	0	NA	0	NA	367	NA	NA	NA	NA	NA	NA	NA
ENSG00000124120	ENST00000262605	46.57	0	0	0	0	1	5062	133	2	1	0	445	1	278	0	151.5	3994	0.45	0.32	0.23	0	0	0	1
ENSG00000187959	ENST00000344935	50.55	0	0	1	0	0	45	62	0	4	1	103	0	42	0	97.5	733	NA	NA	NA	NA	NA	NA	NA
ENSG00000119471	ENST00000398805	40.76	0	0	0	1	0	1861	56	0	8	2	17	0	112	0	124.22222222222223	23815	0.25	0.32	0.43	1	0	0	0
ENSG00000185624	ENST00000331483	55.74	0	1	1	0	0	846	64	7	3	0	145	0	80	0	143.55555555555554	940	0.4	0.51	0.09	0	0	1	0
ENSG00000213999	ENST00000424583	54.54	0	0	0	0	1	230	88	4	2	1	54	1	225	0	136.83333333333334	19441	NA	NA	NA	NA	NA	NA	NA
ENSG00000160202	ENST00000291554	63.16	0	0	1	0	0	525	92	2	0	0	189	0	209	0	122	1229	NA	NA	NA	NA	NA	NA	NA
ENSG00000166856	ENST00000300098	54.07	1	0	0	1	0	2023	173	NA	NA	NA	NA	0	NA	0	NA	546	NA	NA	NA	NA	NA	NA	NA
ENSG00000228517	ENST00000434883	49.47	0	0	0	0	1	172	255	0	1	0	742	0	124	1	NA	888	NA	NA	NA	NA	NA	NA	NA
ENSG00000214866	ENST00000399143	44.56	0	0	1	0	0	825	177	5	1	4	287	0	29	0	85.44444444444444	4511	NA	NA	NA	NA	NA	NA	NA
ENSG00000221914	ENST00000380737	37.6	0	0	0	0	1	2267	312	3	5	1	7	0	279	0	131.125	1840	0.43	0.3	0.27	0	0	0	1
ENSG00000105186	ENST00000306065	48.98	0	0	1	0	0	1139	140	19	4	4	102	1	233	0	107.34615384615384	16026	0.31	0.39	0.3	0	0	1	0
ENSG00000106245	ENST00000222969	48.46	0	0	0	1	0	175	442	1	2	0	94	2	50	0	144	789	0.3	0.23	0.47	0	1	0	0
ENSG00000135916	ENST00000326427	58.43	1	0	0	1	0	1149	84	4	1	0	120	0	91	0	147	8272	0.44	0.51	0.05	0	0	1	0
ENSG00000151360	ENST00000252505	44.44	0	0	1	0	0	108	157	5	5	0	33	1	200	0	103.66666666666667	12802	NA	NA	NA	NA	NA	NA	NA
ENSG00000159882	ENST00000429154	40.86	0	0	1	0	0	2460	219	1	2	0	15	1	1195	0	106	3904	0.63	0.23	0.14	0	0	0	1
ENSG00000168267	ENST00000376504	60.5	0	0	0	1	0	339	219	0	1	0	784	0	202	0	NA	390	NA	NA	NA	NA	NA	NA	NA
ENSG00000189058	ENST00000343267	45.96	0	1	1	0	0	195	97	1	1	1	123	1	235	0	104.5	4383	NA	NA	NA	NA	NA	NA	NA
ENSG00000054219	ENST00000263636	37.97	1	1	1	0	0	1689	74	10	21	3	94	0	178	0	147.36363636363637	5530	NA	NA	NA	NA	NA	NA	NA
ENSG00000140990	ENST00000268668	58.74	0	0	0	1	0	69	87	0	2	1	130	0	109	0	138.5	1399	0.25	0.34	0.41	1	0	0	0
ENSG00000175344	ENST00000306901	41.21	1	1	1	0	0	4560	80	3	5	1	55	0	518	0	115.875	249	NA	NA	NA	NA	NA	NA	NA
ENSG00000181585	ENST00000643606	56.66	1	1	0	1	0	1198	96	1	2	0	93	0	109	0	133	4210	NA	NA	NA	NA	NA	NA	NA
ENSG00000132661	ENST00000254998	48.53	0	0	0	0	1	307	332	NA	NA	NA	NA	0	NA	0	NA	2920	0.44	0.26	0.31	0	0	0	1
ENSG00000166685	ENST00000299886	49.15	0	0	1	0	0	56	15	7	2	4	315	0	137	0	206.5	3123	0.4	0.32	0.28	1	0	0	0
ENSG00000166860	ENST00000300101	50.24	0	0	0	1	0	3943	186	NA	NA	NA	NA	0	NA	0	NA	1444	0.47	0.26	0.27	0	0	0	1
ENSG00000154589	ENST00000284818	42	0	1	0	0	1	25	51	1	3	0	112	0	98	0	89.66666666666667	13242	NA	NA	NA	NA	NA	NA	NA
ENSG00000141294	ENST00000269025	52.74	0	0	0	1	0	599	320	1	3	3	10	0	370	0	96.5	101	NA	NA	NA	NA	NA	NA	NA
ENSG00000026652	ENST00000320285	45.36	1	0	0	1	0	6573	213	3	3	1	178	1	94	0	143	41636	0.39	0.54	0.06	0	0	1	0
ENSG00000100285	ENST00000310624	52.84	0	0	1	0	0	687	45	1	1	1	883	0	1854	0	161.5	2230	NA	NA	NA	NA	NA	NA	NA
ENSG00000115806	ENST00000234160	41.03	0	0	1	0	0	1000	88	5	3	1	63	0	340	0	118.375	18947	0.35	0.32	0.34	1	0	0	0
ENSG00000254901	ENST00000462790	54.34	0	0	0	1	0	597	35	1	1	2	37	0	33	1	95.33333333333333	5076	0.28	0.24	0.48	0	1	0	0
ENSG00000164362	ENST00000310581	58.47	0	0	0	1	0	561	79	6	3	6	219	0	103	0	218.71428571428572	105	NA	NA	NA	NA	NA	NA	NA
ENSG00000283706	ENST00000315170	58.91	0	1	0	1	0	129	45	1	3	1	106	0	236	0	202.75	82	NA	NA	NA	NA	NA	NA	NA
ENSG00000204920	ENST00000270014	40.41	0	0	1	0	0	852	143	1	2	0	15	1	1381	0	109	4214	NA	NA	NA	NA	NA	NA	NA
ENSG00000087266	ENST00000503393	59.2	0	0	0	1	0	7262	58	4	3	4	136	1	137	0	140.2	27476	0.35	0.35	0.29	1	0	0	0
ENSG00000196923	ENST00000355841	60.73	0	0	0	1	0	250	88	4	3	4	96	1	86	0	118.1	1005	0.24	0.28	0.48	0	1	0	0
ENSG00000134072	ENST00000256460	51.3	0	0	0	0	1	192	148	2	3	5	83	1	82	0	104.22222222222223	2051	0.29	0.31	0.4	1	0	0	0
ENSG00000143924	ENST00000318522	38.02	0	0	1	0	0	2341	259	9	7	6	25	0	473	0	115.52380952380952	75869	0.32	0.38	0.31	0	0	1	0
ENSG00000102910	ENST00000285737	39.56	0	0	0	0	1	5547	89	6	4	4	233	0	221	0	160.84615384615384	7510	0.33	0.34	0.33	1	0	0	0
ENSG00000075188	ENST00000552283	36.52	0	0	1	0	0	1251	130	4	0	4	156	1	113	0	100.57142857142857	1467	0.39	0.38	0.23	0	0	1	0
ENSG00000186026	ENST00000421176	43.66	0	0	1	0	0	2353	201	1	2	0	15	1	1546	0	109	4031	NA	NA	NA	NA	NA	NA	NA
ENSG00000113657	ENST00000343218	41.44	0	0	1	0	0	3227	210	7	4	2	381	0	88	0	131.08333333333334	84515	NA	NA	NA	NA	NA	NA	NA
ENSG00000073754	ENST00000368174	39.69	0	1	0	0	1	1053	107	0	5	0	28	0	4	0	251.75	2264	NA	NA	NA	NA	NA	NA	NA
ENSG00000089220	ENST00000261313	48.71	0	0	0	0	1	781	86	1	1	1	135	0	217	0	104.5	1695	0.2	0.23	0.56	0	1	0	0
ENSG00000101695	ENST00000217740	42.32	0	0	1	0	0	4835	39	3	0	2	164	0	86	0	111	18089	NA	NA	NA	NA	NA	NA	NA
ENSG00000167083	ENST00000507680	49.96	0	0	0	1	0	520	263	1	0	0	84	2	125	0	NA	1490	NA	NA	NA	NA	NA	NA	NA
ENSG00000159885	ENST00000391960	42.04	0	0	1	0	0	80	58	1	2	0	42	0	1213	0	109	1545	0.67	0.18	0.15	0	0	0	1
ENSG00000180616	ENST00000357585	47.17	1	0	0	1	0	6204	371	NA	NA	NA	NA	0	NA	0	NA	3940	NA	NA	NA	NA	NA	NA	NA
ENSG00000141295	ENST00000290216	59.14	0	0	1	0	0	152	66	2	2	2	NA	0	158	0	185.5	365	0.26	0.33	0.41	1	0	0	0
ENSG00000165568	ENST00000298375	42.59	0	0	0	1	0	532	118	7	0	2	39	0	42	0	109.125	4312	NA	NA	NA	NA	NA	NA	NA
ENSG00000170819	ENST00000302334	45.6	0	0	0	1	0	236	28	4	0	2	489	0	3	0	150	46745	NA	NA	NA	NA	NA	NA	NA
ENSG00000066468	ENST00000358487	45.41	1	1	0	1	0	1525	633	6	7	3	109	1	164	0	145.13333333333333	3995	0.38	0.58	0.04	0	0	1	0
ENSG00000178386	ENST00000434772	43.76	0	0	1	0	0	722	228	1	2	0	15	1	1213	0	109	2914	0.67	0.19	0.14	0	0	0	1
ENSG00000187325	ENST00000341864	38.33	0	0	1	0	0	1862	39	3	3	0	51	0	163	0	107.2	637	0.32	0.31	0.37	1	0	0	0
ENSG00000198483	ENST00000355594	48.17	0	0	0	1	0	245	108	7	3	2	39	0	62	1	263	6332	NA	NA	NA	NA	NA	NA	NA
ENSG00000136444	ENST00000258955	50.16	0	0	0	1	0	1113	25	4	1	3	135	0	117	0	152.71428571428572	610	0.34	0.3	0.36	1	0	0	0
ENSG00000136536	ENST00000409175	38.09	0	0	1	0	0	3685	243	3	4	1	153	3	58	0	270.85714285714283	1951	NA	NA	NA	NA	NA	NA	NA
ENSG00000173198	ENST00000373304	38.17	1	0	0	0	1	1265	421	NA	NA	NA	NA	0	NA	0	NA	43765	NA	NA	NA	NA	NA	NA	NA
ENSG00000134758	ENST00000261593	40.1	0	0	0	1	0	2374	439	3	0	3	110	1	68	0	110.8	465	0.49	0.24	0.27	0	0	0	1
ENSG00000137767	ENST00000260324	44.92	0	0	1	0	0	251	97	6	1	1	234	1	57	0	150.57142857142858	23799	NA	NA	NA	NA	NA	NA	NA
ENSG00000179300	ENST00000321110	45.78	0	0	1	0	0	925	296	NA	NA	NA	NA	0	NA	0	NA	613	NA	NA	NA	NA	NA	NA	NA
ENSG00000121690	ENST00000241051	38.49	0	0	0	1	0	127	78	2	4	2	73	0	193	0	180.28571428571428	9631	0.46	0.35	0.19	0	0	0	1
ENSG00000108798	ENST00000225941	54.01	0	0	0	1	0	510	18	3	2	2	117	0	163	0	135.66666666666666	5690	NA	NA	NA	NA	NA	NA	NA
ENSG00000256294	ENST00000262894	41.41	0	0	1	0	0	2087	239	1	2	0	15	1	1885	0	109	2191	0.53	0.27	0.2	0	0	0	1
ENSG00000197705	ENST00000359358	38.99	0	0	1	0	0	1984	400	1	4	2	947	1	140	0	132.16666666666666	2033	NA	NA	NA	NA	NA	NA	NA
ENSG00000188994	ENST00000369577	37.68	0	0	0	1	0	4142	27	4	1	2	168	0	7151	0	141	60144	NA	NA	NA	NA	NA	NA	NA
ENSG00000112394	ENST00000368851	40.2	1	0	1	0	0	8959	250	2	2	1	343	0	232	0	242	84600	0.42	0.56	0.03	0	0	1	0
ENSG00000185236	ENST00000328024	59.05	0	0	0	1	0	876	57	0	3	1	40	0	145	0	156	9407	0.21	0.19	0.6	0	1	0	0
ENSG00000163029	ENST00000448223	36.86	0	0	0	1	0	1687	277	14	3	8	120	2	114	0	125.70833333333333	562	0.35	0.31	0.33	1	0	0	0
